x,y,t,velocity,gaze_state
484.3247985839844,185.55648803710935,72.671783,136.88953264046742,OTHER
483.2603759765625,185.46853637695312,72.681768,106.96545657468133,OTHER
482.80419921875,185.46896362304688,72.691835,45.314091376568015,OTHER
482.0441284179687,185.64759826660156,72.70186,77.88332688337715,OTHER
479.9152526855469,185.73855590820312,72.711856,213.1670627781992,OTHER
477.7863159179687,186.09646606445312,72.721841,216.20555903654403,OTHER
473.6795349121094,186.9012908935547,72.731907,415.7461379236152,SACCADE
475.6575012207031,187.1663360595703,72.741933,199.04699514881597,OTHER
474.7449035644531,187.43423461914065,72.751928,95.1582578360021,OTHER
472.4630126953125,188.14854431152344,72.761914,239.4432353533778,OTHER
470.4850158691406,189.0407562255859,72.77198,215.568344228015,OTHER
468.3545837402344,190.3785400390625,72.782004,250.96093803282292,OTHER
464.700927734375,192.07467651367188,72.792001,402.93698243202147,SACCADE
462.4167175292969,192.7008056640625,72.801986,237.20288524615998,OTHER
463.1782531738281,191.98728942871097,72.812053,103.6626333729433,OTHER
465.15771484375,191.1834716796875,72.822078,213.11158619157607,OTHER
465.7666931152344,190.47035217285156,72.832073,93.82291938132846,OTHER
465.3099670410156,190.20367431640625,72.842058,52.9676151258765,OTHER
481.654296875,203.29258728027344,72.852125,2079.999912445422,SACCADE
482.5568237304687,202.40960693359375,72.86215,125.94712241529312,OTHER
484.3621520996094,200.99546813964844,72.872146,229.41684275287838,OTHER
486.91937255859375,199.22689819335935,72.882131,311.38855411877785,SACCADE
490.4288330078125,197.1332550048828,72.892197,405.9726871394449,SACCADE
493.13720703125,195.8913421630859,72.902223,297.1809728018959,OTHER
493.8905944824219,196.06326293945312,72.912219,77.30636527739128,OTHER
493.4398498535156,196.5043182373047,72.922203,63.1645627474242,OTHER
493.0255126953125,196.8060302734375,72.93227,50.91367652461958,OTHER
492.7245178222656,196.89529418945312,72.942294,31.320048128836376,OTHER
493.4779357910156,197.0672149658203,72.952291,77.30160849056894,OTHER
495.1345520019531,197.1469268798828,72.962276,166.10244001830952,OTHER
495.7096862792969,197.64801025390625,72.972342,75.77986239293537,OTHER
495.5593872070313,197.7364501953125,72.982367,17.39538602838144,FIXATION
494.9574279785156,197.82696533203125,72.992363,60.89700477449213,OTHER
493.3014221191406,197.9223175048828,73.002348,166.1240619225782,OTHER
492.26116943359375,197.6075897216797,73.012415,107.95874609556316,OTHER
490.90533447265625,197.43719482421875,73.02244,136.30924928372434,OTHER
491.2060241699219,197.17266845703125,73.032436,40.06455800342953,OTHER
492.25927734375,196.7296905517578,73.042421,114.43326518214455,OTHER
493.033935546875,196.65245056152344,73.052488,77.33181886631594,OTHER
491.9790954589844,196.2176513671875,73.062512,113.82056187350926,OTHER
491.5270080566406,195.9561309814453,73.072508,52.24885484526273,OTHER
491.681396484375,198.4999084472656,73.082493,255.22867056110883,OTHER
489.4240417480469,199.82449340820312,73.092561,259.9606710228894,OTHER
490.478515625,199.9084625244141,73.102585,105.52792080970166,OTHER
492.43402099609375,198.23391723632812,73.112581,257.5540495499116,OTHER
493.03704833984375,198.5827484130859,73.122566,69.7699380248404,OTHER
489.2739562988281,200.263916015625,73.132633,409.4120823741018,SACCADE
492.5870971679687,199.8130645751953,73.142657,333.56704279275107,SACCADE
497.7071838378906,199.18014526367188,73.152653,516.1121955963927,SACCADE
496.8063354492187,200.6755828857422,73.162638,174.84352146039288,OTHER
491.3887939453125,204.38323974609375,73.172705,652.1099213855666,SACCADE
493.95013427734375,204.1983337402344,73.18273,256.1601938968838,OTHER
493.647705078125,203.58462524414065,73.192726,68.44532451224052,OTHER
491.6904602050781,204.55783081054688,73.20271,218.93521273557508,OTHER
488.2275695800781,206.85452270507812,73.212778,412.72213039269,SACCADE
487.0232543945313,208.0891876220703,73.222802,172.06233914907583,OTHER
487.02288818359375,207.73764038085935,73.232798,35.16881071968997,OTHER
485.9675903320313,207.4777679443359,73.242784,108.83480699732179,OTHER
484.9126281738281,207.4815673828125,73.252851,104.79477500796882,OTHER
484.7609252929687,206.4276428222656,73.262875,106.22373430042252,OTHER
484.90972900390625,204.40655517578125,73.27287,202.75719072907867,OTHER
485.3608093261719,203.43882751464844,73.282855,106.92978557560336,OTHER
487.1661071777344,201.0615692138672,73.292923,296.4877752550272,OTHER
486.5634765625,200.9759521484375,73.302947,60.72247945421047,OTHER
487.4661865234375,200.0071258544922,73.312943,132.47314109955016,OTHER
487.9172668457031,199.39109802246097,73.322928,76.46676278640989,OTHER
487.6158142089844,199.21665954589844,73.332995,34.59670681124242,OTHER
487.3148193359375,199.39328002929688,73.34302,34.811782665874716,OTHER
487.9172668457031,199.39109802246097,73.353016,60.26925382771804,OTHER
487.3165893554687,200.9732360839844,73.363,169.50401331742432,OTHER
489.5194396972656,203.7523956298828,73.373067,352.2702646501626,SACCADE
488.1619873046875,204.8976287841797,73.383092,177.15879152154724,OTHER
487.86029052734375,205.1619110107422,73.393089,40.12014504113099,OTHER
488.4625549316406,205.6878204345703,73.403073,80.08456937066906,OTHER
489.0636596679687,207.4443817138672,73.41314,184.420902380985,OTHER
489.6659240722656,208.14634704589844,73.423164,92.27059024395223,OTHER
490.1180725097656,208.2332763671875,73.433161,46.05672270634598,OTHER
489.3629455566406,209.64181518554688,73.443146,160.05868262923028,OTHER
486.94781494140625,212.10986328125,73.453213,343.01495177839075,SACCADE
486.19390869140625,212.1114959716797,73.463237,75.21029707787793,OTHER
488.3070373535156,210.1717834472656,73.473233,286.9561570938134,OTHER
489.2118835449219,209.9059600830078,73.483219,94.44068376091859,OTHER
487.2524719238281,209.47056579589844,73.493285,199.4041875960818,OTHER
487.7045593261719,209.64544677734375,73.50331,48.35244938201465,OTHER
489.0631103515625,207.9718475341797,73.513306,215.64588619114505,OTHER
491.177001953125,203.83653259277344,73.523291,465.12601899742384,SACCADE
489.3679504394531,204.54345703125,73.533357,192.95342470855167,OTHER
489.51910400390625,204.1038055419922,73.543382,46.37501127408676,OTHER
491.0275573730469,202.3434906005859,73.553378,231.9146858864365,OTHER
491.1785888671875,201.90399169921875,73.563364,46.5377034491477,OTHER
491.6308288574219,201.6394805908203,73.57343,52.048003031362185,OTHER
490.1210021972656,205.06900024414065,73.583455,373.78119382288924,SACCADE
488.00970458984375,206.3040313720703,73.59345,244.72161415950345,OTHER
488.9151306152344,205.2474365234375,73.603436,139.34208613284702,OTHER
490.8756408691406,203.7493438720703,73.613502,245.11855550918378,OTHER
492.5332946777344,203.74562072753903,73.623528,165.33592556763656,OTHER
492.0809326171875,204.1859130859375,73.633523,63.15754765241186,OTHER
491.3275451660156,204.01190185546875,73.643508,77.4383768759662,OTHER
490.2728576660156,203.75070190429688,73.653575,107.93186728697336,OTHER
488.9165954589844,203.8415985107422,73.6636,135.5914949352339,OTHER
488.162841796875,204.1068420410156,73.673596,79.93808973879614,OTHER
490.5744323730469,203.5743103027344,73.683581,247.33981664919554,OTHER
492.6853942871094,201.8127593994141,73.693648,273.1105489995859,OTHER
494.1926574707031,201.0189208984375,73.703672,169.94534863360298,OTHER
491.4800720214844,201.72764587402344,73.713668,280.47643419848606,OTHER
489.521240234375,201.90773010253903,73.723654,196.9850136664125,OTHER
485.4553833007813,200.33628845214844,73.73372,433.03896581385914,SACCADE
481.6802978515625,206.0544586181641,73.743745,683.4828005090432,SACCADE
481.6771545410156,207.98817443847656,73.753741,193.44921719501096,OTHER
480.77001953125,209.66067504882812,73.763725,190.57189107719302,OTHER
479.4172973632813,207.4657287597656,73.773793,256.0888977404281,OTHER
478.8154296875,206.939697265625,73.783817,79.74320406660546,OTHER
479.1191101074219,205.70864868164065,73.793814,126.83325546857864,OTHER
478.2166442871094,204.8319854736328,73.803799,126.00565830403636,OTHER
477.7659912109375,204.1301422119141,73.813865,82.86008710809699,OTHER
477.012451171875,204.2196807861328,73.82389,75.69486832852347,OTHER
472.6470642089844,202.64840698242188,73.833886,464.14152414448426,SACCADE
473.551513671875,202.38291931152344,73.843871,94.40254665022094,OTHER
474.6057739257813,202.46836853027344,73.853937,105.07823094081283,OTHER
475.5093994140625,202.5541229248047,73.863963,90.53315676042759,OTHER
475.96185302734375,202.28965759277344,73.873958,52.433867521958916,OTHER
476.41412353515625,202.1129913330078,73.883943,48.628022053252344,OTHER
477.3181762695313,202.02313232421875,73.894011,90.23714350199354,OTHER
478.2223205566406,201.8454437255859,73.904034,91.93247155508985,OTHER
479.12652587890625,201.6677703857422,73.914031,92.17726416621842,OTHER
479.124755859375,202.63380432128903,73.924016,96.74867872890576,OTHER
478.0664367675781,204.56874084472656,73.934083,219.07738436958286,OTHER
471.4126892089844,214.51910400390625,73.944107,1194.1390102791288,SACCADE
473.9708862304687,216.80197143554688,73.954103,343.00533584136883,SACCADE
492.5225524902344,218.6115875244141,73.964088,1866.7718082553597,SACCADE
513.640380859375,209.1487274169922,73.974156,2298.475799589913,SACCADE
521.0226440429688,204.03318786621097,73.984179,896.0846205565167,SACCADE
522.9808959960938,202.97430419921875,73.994175,222.7095081164655,OTHER
524.1875610351562,203.23519897460935,74.004161,123.62779126507552,OTHER
524.7911376953125,203.4974670410156,74.014227,65.37802738049955,OTHER
525.394287109375,203.49612426757812,74.024252,60.16467917693951,OTHER
525.6954345703125,203.31968688964844,74.034249,34.91318754128948,OTHER
525.5449829101562,203.4957733154297,74.044234,23.195564358787234,FIXATION
525.6968383789062,204.022705078125,74.054301,54.47271745668486,OTHER
526.451416015625,204.28468322753903,74.064325,79.68490789389641,OTHER
527.0541381835938,204.10755920410156,74.074321,62.846068971440666,OTHER
527.2051391601562,204.1951141357422,74.084306,17.481066479413993,FIXATION
526.449951171875,203.5816192626953,74.094373,96.65017539644126,OTHER
525.996826171875,203.2311248779297,74.104398,57.14314212525018,OTHER
525.9962768554688,202.9675140380859,74.114393,26.374328382205032,FIXATION
526.297119140625,202.6153564453125,74.124378,46.385996244256525,OTHER
531.5249633789062,206.9445648193359,74.134445,674.2490634886525,SACCADE
531.6756591796875,206.85650634765625,74.14447,17.41027584691525,FIXATION
531.6749877929688,206.5052490234375,74.154465,35.14336826974343,OTHER
531.5263061523438,207.64710998535156,74.164451,115.31145499499516,OTHER
531.9810791015625,208.8760986328125,74.174518,130.17103515098262,OTHER
532.8857421875,208.69894409179688,74.184542,91.96383162927154,OTHER
533.6382446289062,207.8193359375,74.194538,115.8034131319196,OTHER
534.0906982421875,207.818603515625,74.204524,45.30885300365112,OTHER
533.9405517578125,208.1701812744141,74.21459,37.97902418918839,OTHER
533.3369140625,207.99549865722656,74.224615,62.683761945196316,OTHER
531.8277587890625,207.5587921142578,74.23461,157.18563416196116,OTHER
529.566162109375,207.91378784179688,74.244597,229.22683772343387,OTHER
529.6876220703125,212.27227783203125,74.254663,433.1593533591289,SACCADE
529.5369873046875,211.92149353027344,74.264687,38.08456578876421,OTHER
528.9346313476562,210.69412231445312,74.274684,136.76238038955321,OTHER
528.0311279296875,209.9060211181641,74.284668,120.08466742348318,OTHER
527.1282348632812,207.10137939453125,74.294735,292.6783445168827,OTHER
525.7742309570312,204.82472229003903,74.30476,264.2260925974119,OTHER
524.8712158203125,204.6509246826172,74.314755,92.00479455377184,OTHER
525.169921875,209.55963134765625,74.324741,492.46812948698556,SACCADE
522.9094848632812,212.2825469970703,74.334808,351.5351652079207,SACCADE
521.1032104492188,211.14474487304688,74.344832,212.96536735788985,OTHER
519.9005737304688,208.9540100097656,74.354828,250.01307648699296,OTHER
518.3963623046875,207.7289123535156,74.364813,194.28927619094262,OTHER
516.7404174804688,207.90687561035156,74.37488,165.43957142037416,OTHER
516.4403686523438,207.1183929443359,74.384905,84.15395673816452,OTHER
516.5917358398438,206.4169921875,74.394901,71.78350746871823,OTHER
516.74267578125,206.0661773681641,74.404886,38.2481962416667,OTHER
517.043701171875,206.06570434570312,74.414953,29.902231277620476,FIXATION
516.743408203125,205.45274353027344,74.424976,68.10000544020774,OTHER
517.3475952148438,203.5242919921875,74.434974,202.12870545762917,OTHER
516.897216796875,202.7367401123047,74.444958,90.86907446542804,OTHER
516.2954711914062,202.650146484375,74.455025,60.38981480267896,OTHER
516.1448974609375,202.73797607421875,74.46505,17.38824907429315,FIXATION
513.739990234375,201.3408660888672,74.475046,278.23887561989915,OTHER
512.8358764648438,202.3055877685547,74.485031,132.4147189621038,OTHER
510.2767028808594,203.44834899902344,74.495098,278.40726475684505,OTHER
506.5147705078125,204.06765747070312,74.505122,380.3440190465294,SACCADE
507.8717956542969,202.48898315429688,74.515118,208.25942741320262,OTHER
508.0211791992187,203.01419067382812,74.525104,54.680433610671045,OTHER
510.4276123046875,203.18536376953125,74.53517,239.66951322550798,OTHER
515.2430419921875,202.12643432617188,74.545195,491.81907710206616,SACCADE
514.7919311523438,202.03961181640625,74.555191,45.95737924320252,OTHER
514.1910400390625,201.42767333984375,74.565176,85.89239899087914,OTHER
515.6967163085938,200.37449645996097,74.575243,182.52264432279375,OTHER
520.2095336914062,200.279296875,74.585267,450.3014172685851,SACCADE
520.3605346679688,199.6662445068359,74.595263,63.162773853104184,OTHER
520.361083984375,199.0534820556641,74.605249,61.362176786672975,OTHER
525.2225341796875,204.53663635253903,74.615315,727.989097292781,SACCADE
526.2756958007812,204.357421875,74.62534,106.56370022726904,OTHER
526.577880859375,204.61865234375,74.635336,39.96059181279485,OTHER
527.481201171875,204.61502075195312,74.645321,90.46846394198687,OTHER
529.0241088867188,204.9992523193359,74.655387,157.96054571092898,OTHER
529.7750854492188,204.64630126953125,74.665412,82.77139644874941,OTHER
530.6761474609375,204.2052764892578,74.675408,100.3604115973802,OTHER
532.328125,203.4113616943359,74.685393,183.56010469470468,OTHER
535.7937622070312,202.77731323242188,74.69546,349.97122567371724,SACCADE
538.349609375,202.15513610839844,74.705485,262.3926663002398,OTHER
539.1024780273438,202.15187072753903,74.715481,75.3177004501551,OTHER
535.1890258789062,202.3434295654297,74.725466,392.40236679087457,SACCADE
535.1880493164062,202.16883850097656,74.735533,17.34318025206425,FIXATION
535.0355224609375,201.82034301757812,74.745557,37.950152997178144,OTHER
535.18408203125,201.47056579589844,74.755553,38.017055558484486,OTHER
536.389892578125,201.7271728515625,74.765539,123.45406930426347,OTHER
537.4452514648438,201.9844665527344,74.775605,107.91475870494088,OTHER
537.2972412109375,202.42160034179688,74.78563,46.03607283700758,OTHER
537.1461791992188,202.33494567871097,74.795626,17.422123749483337,FIXATION
535.9427490234375,202.51475524902344,74.805611,121.8617007298231,OTHER
534.4382934570312,202.69586181640625,74.815678,150.5232119530881,OTHER
531.8805541992188,202.9688262939453,74.825701,256.6360909471578,OTHER
529.4730224609375,203.15379333496097,74.835698,241.53512591475143,OTHER
528.4202880859375,203.3329315185547,74.845683,106.94713115865912,OTHER
527.0665283203125,203.51336669921875,74.85575,135.6641935822714,OTHER
526.6126098632812,202.9915771484375,74.865775,68.98722402558951,OTHER
525.8572998046875,202.38385009765625,74.875771,96.98338850458906,OTHER
525.8560791015625,202.1220245361328,74.885755,26.224800394186435,FIXATION
526.7626953125,202.9036407470703,74.895823,118.89435275110564,OTHER
527.9173583984375,203.7539978027344,74.905848,143.0423232065775,OTHER
528.3658447265625,203.3143310546875,74.915843,62.83642086579687,OTHER
530.6188354492188,202.68698120117188,74.925828,234.2217033821795,OTHER
542.170654296875,197.8036651611328,74.935895,1245.8113246160135,SACCADE
559.1473999023438,196.7305603027344,74.945919,1696.989966573404,SACCADE
571.7753295898438,194.2701110839844,74.955915,1287.0544385399292,SACCADE
571.7839965820312,195.0549163818359,74.965901,78.59534882119627,OTHER
570.2754516601562,194.8931427001953,74.975969,150.694704736763,OTHER
569.8956909179688,194.3887939453125,74.985993,62.98250083855093,OTHER
569.2947998046875,194.5686798095703,74.995989,62.749022810729045,OTHER
568.6958618164062,194.9230194091797,75.005974,69.69500634312399,OTHER
563.9354858398438,195.0938415527344,75.01604,473.22073276497804,SACCADE
552.931396484375,194.49368286132812,75.026065,1099.2961009519079,SACCADE
536.2006225585938,191.76707458496097,75.036061,1695.8278491713315,SACCADE
528.8379516601562,192.6167907714844,75.046046,742.2675036953426,SACCADE
528.9705810546875,193.38262939453125,75.056113,77.20654472593733,OTHER
528.0729370117188,194.00033569335935,75.066138,108.6927531335907,OTHER
528.0701904296875,193.6515655517578,75.076134,34.89205243779228,OTHER
528.3702392578125,193.5619201660156,75.086119,31.362470326254027,OTHER
530.4794921875,193.55418395996097,75.096185,209.54372311355857,OTHER
530.1785278320312,193.5565643310547,75.10621,30.02232106464774,OTHER
530.02685546875,193.3833770751953,75.116205,23.032882902965746,FIXATION
529.8757934570312,193.29737854003903,75.126191,17.406970091066334,FIXATION
530.1333618164062,194.46707153320312,75.136258,118.97445202476091,OTHER
530.28271484375,194.29150390625,75.146283,22.992533505863296,FIXATION
530.4320678710938,194.115966796875,75.156278,23.059220067959725,FIXATION
530.4315185546875,194.02877807617188,75.166263,8.732143326905524,FIXATION
529.22900390625,186.49517822265625,75.17633,757.8195107833659,SACCADE
529.0738525390625,185.6267547607422,75.186355,87.99742286052266,OTHER
528.9182739257812,184.6715087890625,75.196351,96.821969657375,OTHER
528.3233032226562,185.80665588378903,75.206335,128.36735811703574,OTHER
529.404052734375,188.6299743652344,75.216402,300.29821933534873,SACCADE
529.1022338867188,188.4582672119141,75.226427,34.63774340363403,OTHER
530.0016479492188,187.929443359375,75.236424,104.36732137363562,OTHER
533.4448852539062,185.2069549560547,75.246409,439.61073735479954,SACCADE
542.5657348632812,177.22848510742188,75.256475,1203.8543743104685,SACCADE
545.7073364257812,175.03302001953125,75.2665,382.316010783542,SACCADE
545.8532104492188,174.42430114746094,75.276496,62.62040709050104,OTHER
545.8621215820312,175.63941955566406,75.286481,121.69765477087874,OTHER
547.3470458984375,174.59454345703125,75.296548,180.36157187676525,OTHER
547.0476684570312,174.857421875,75.306572,39.745784179067165,OTHER
546.7467651367188,174.8596954345703,75.316569,30.100221011201885,OTHER
546.8971557617188,174.8585662841797,75.326554,15.062079502935752,FIXATION
546.7462158203125,174.7728271484375,75.33662,17.245346965802668,FIXATION
546.7451782226562,174.59909057617188,75.346645,17.330640462101194,FIXATION
546.7440795898438,174.42535400390625,75.356641,17.38095696914004,FIXATION
546.1431884765625,174.6036376953125,75.366626,62.77232091788985,OTHER
545.9916381835938,174.43106079101562,75.376693,22.814571308779286,FIXATION
545.9895629882812,174.08364868164062,75.386717,34.658649959841,OTHER
545.5361328125,173.7396697998047,75.396713,56.93677961908044,OTHER
544.9326782226562,173.48370361328125,75.406698,65.64815802169586,OTHER
541.239990234375,173.93226623535156,75.416765,369.50753842592155,SACCADE
541.0896606445312,173.9334259033203,75.42679,14.995916480297765,FIXATION
540.9387817382812,173.84754943847656,75.436786,17.367595518390942,FIXATION
540.637939453125,173.849853515625,75.446771,30.130306280145803,OTHER
540.3366088867188,173.76513671875,75.456838,31.092962416689108,OTHER
538.560546875,174.56773376464844,75.466862,194.43226680375128,OTHER
538.2587280273438,174.308837890625,75.476859,39.77645108743696,OTHER
537.8081665039062,174.39907836914062,75.486843,46.024594767759766,OTHER
537.9592895507812,174.57205200195312,75.49691,22.81625232575245,FIXATION
536.1563110351562,175.38873291015625,75.506935,197.43819160002664,OTHER
536.7567749023438,175.2969970703125,75.516931,60.767398756803566,OTHER
537.2061157226562,175.03245544433594,75.526916,52.22135118307343,OTHER
537.6563110351562,174.94190979003906,75.536983,45.61543222228546,OTHER
536.8814086914062,175.3756103515625,75.547007,88.58884056674232,OTHER
538.688232421875,176.05697631835938,75.557003,193.18013515280705,OTHER
538.23779296875,176.06044006347656,75.566989,45.1084288515211,OTHER
538.0882568359375,176.1485137939453,75.577055,17.24075996003115,FIXATION
538.5380859375,176.05813598632812,75.587081,45.76286141450943,OTHER
538.236572265625,175.88661193847656,75.597076,34.706111078686455,OTHER
537.0358276367188,175.98275756835938,75.60706,120.65181784803288,OTHER
536.1390380859375,176.59808349609375,75.617128,108.0246844297644,OTHER
537.3502807617188,177.97979736328125,75.627152,183.30559795033926,OTHER
538.0982055664062,177.53932189941406,75.637148,86.83393562909184,OTHER
538.5537109375,178.23146057128906,75.647133,82.98224815529692,OTHER
544.2560424804688,177.4052276611328,75.6572,572.3531015659048,SACCADE
543.2796630859375,187.1613922119141,75.667225,978.0448850032143,SACCADE
542.708251953125,191.0882873535156,75.67722,397.0236135307422,SACCADE
548.4570922851562,194.88475036621097,75.687206,689.8947064627537,SACCADE
548.3267822265625,197.3303985595703,75.697273,243.28174735378678,OTHER
548.509765625,201.26075744628903,75.707297,392.5195636588304,SACCADE
550.6121215820312,200.4589080810547,75.717293,225.0981051995137,OTHER
552.1275634765625,201.49685668945312,75.727279,183.93934459690297,OTHER
553.34130859375,202.4497985839844,75.737345,153.302025322099,OTHER
554.0993041992188,202.9690093994141,75.747371,91.63867934626526,OTHER
557.4349365234375,205.13186645507812,75.757366,397.74627465817304,SACCADE
556.3869018554688,205.92689514160156,75.76735,131.75727787092274,OTHER
559.572021484375,207.9174041748047,75.777417,373.09463837393315,SACCADE
560.335205078125,208.87515258789065,75.787443,122.14593434272808,OTHER
559.5844116210938,209.2307891845703,75.797438,83.11792166517459,OTHER
559.8876953125,209.40379333496097,75.807423,34.96827024275478,OTHER
559.5943603515625,210.28173828125,75.81749,91.9491999355851,OTHER
559.7484130859375,210.6310577392578,75.827515,38.08284008809466,OTHER
559.29345703125,210.37147521972656,75.837511,52.401118536423056,OTHER
558.840087890625,210.28707885742188,75.847496,46.18503664459916,OTHER
558.509765625,207.22459411621097,75.857562,306.00513119896084,SACCADE
557.5800170898438,204.51841735839844,75.867587,285.4301818275326,OTHER
557.2802124023438,204.6955413818359,75.877584,34.832248928262075,OTHER
556.6756591796875,204.52490234375,75.887569,62.91174422049287,OTHER
556.3701782226562,204.08969116210935,75.897635,52.82348062749163,OTHER
556.366943359375,203.7398223876953,75.90766,34.90112007568313,OTHER
556.6644287109375,203.3003845214844,75.917656,53.08753059191758,OTHER
557.2713623046875,203.7333221435547,75.927641,74.66421774396358,OTHER
556.9714965820312,203.9104156494141,75.937708,34.59372440347262,OTHER
555.910888671875,203.30580139160156,75.947732,121.79158691834274,OTHER
554.3968505859375,202.52963256835935,75.957728,170.20771303196898,OTHER
553.3389892578125,202.1875,75.967713,111.34819353230617,OTHER
552.88623046875,202.10333251953125,75.97778,45.74507537786249,OTHER
553.2020874023438,203.76255798339844,75.987805,168.48098055538,OTHER
551.9934692382812,203.4214324951172,75.9978,125.64643939855502,OTHER
551.9957275390625,203.6837615966797,76.007786,26.270661110438525,FIXATION
551.5452270507812,203.86192321777344,76.017853,48.12262492675673,OTHER
550.793212890625,204.0422515869141,76.027877,77.14812438744644,OTHER
550.3426513671875,204.2204132080078,76.037873,48.470110395121665,OTHER
550.4970703125,204.65667724609375,76.047858,46.34819141215444,OTHER
552.0093383789062,205.25819396972656,76.057925,161.6674677035655,OTHER
551.860107421875,205.4342498779297,76.06795,23.021778591912444,FIXATION
551.2535400390625,205.0011749267578,76.077946,74.56021407685621,OTHER
550.6477661132812,204.6555938720703,76.087931,69.84631480318505,OTHER
549.5841064453125,203.61363220214844,76.097997,147.92153554070168,OTHER
549.8831787109375,203.34915161132812,76.108022,39.82464195470463,OTHER
550.0294799804688,202.82342529296875,76.118018,54.59217893409864,OTHER
550.0264892578125,202.47369384765625,76.128003,35.02696370919576,OTHER
550.0228271484375,202.03656005859375,76.138071,43.4196591718965,OTHER
548.2164916992188,202.22445678710935,76.148095,181.17335929580187,OTHER
547.910888671875,201.7021484375,76.158091,60.538612276840794,OTHER
546.7100219726562,202.23532104492188,76.168076,131.58816802476377,OTHER
547.0049438476562,201.4464569091797,76.178142,83.66689000848828,OTHER
547.1520385742188,201.00836181640625,76.188167,46.09775906393173,OTHER
547.4482421875,200.3944396972656,76.198163,68.19155971204226,OTHER
547.1541748046875,201.2705535888672,76.208148,92.55371989381528,OTHER
546.71142578125,202.41015625,76.218215,121.44509761308802,OTHER
546.1102905273438,202.58935546875,76.22824,62.57123355669813,OTHER
545.9561767578125,202.15333557128903,76.238236,46.26398158120454,OTHER
546.6219482421875,191.32093811035156,76.248221,1086.9141424971974,SACCADE
546.6909790039062,199.87564086914065,76.258288,849.8044373130108,SACCADE
546.4052124023438,201.80044555664065,76.268312,194.12432838571618,OTHER
546.2560424804688,201.9763336181641,76.278308,23.07181222688711,FIXATION
546.560791015625,202.41123962402344,76.288293,53.18485270621507,OTHER
546.7149658203125,202.8472900390625,76.298361,45.938009088573864,OTHER
547.1683959960938,203.01890563964844,76.308385,48.36596358678199,OTHER
546.7064819335938,201.7982635498047,76.318381,130.5639765034226,OTHER
546.8543090820312,201.44754028320312,76.328366,38.11761198443109,OTHER
548.6792602539062,203.53268432617188,76.338432,275.2801101101382,OTHER
551.8563842773438,204.99685668945312,76.348457,348.9549667124111,SACCADE
581.2733154296875,205.8366241455078,76.358454,2943.7746489175734,SACCADE
611.8848876953125,203.25338745117188,76.368438,3076.9606830744146,SACCADE
595.5819091796875,203.5878448486328,76.378505,1619.7883053409973,SACCADE
577.318359375,205.6138610839844,76.38853,1832.9757047278806,SACCADE
576.8848876953125,207.364501953125,76.398526,180.4229704005694,OTHER
577.646484375,207.88482666015625,76.408511,92.37561146504655,OTHER
574.5241088867188,208.94956970214844,76.418578,327.69693477598855,SACCADE
568.46826171875,207.49728393554688,76.428602,621.2642858010123,SACCADE
552.148681640625,205.0567321777344,76.438598,1650.7663237563995,SACCADE
540.2517700195312,206.9602203369141,76.448584,1206.5118142524254,SACCADE
532.2298583984375,209.85496520996097,76.45865,847.2307319423873,SACCADE
531.9273681640625,209.6818389892578,76.468675,34.766066082776355,OTHER
532.0786743164062,209.76840209960935,76.47867,17.440508404264907,FIXATION
532.2298583984375,209.85496520996097,76.488656,17.44561748986785,FIXATION
531.9268188476562,209.59437561035156,76.498723,39.70147548641534,OTHER
531.9234008789062,209.0696258544922,76.508747,52.35044765038823,OTHER
531.7686767578125,208.45838928222656,76.518743,63.07677319026416,OTHER
531.3109741210938,207.5868377685547,76.528728,98.59044478888453,OTHER
531.4627685546875,207.76077270507812,76.538795,22.93204614330115,FIXATION
531.4616088867188,207.58592224121097,76.54882,17.441826382202116,FIXATION
531.7595825195312,207.0595703125,76.558816,60.50846900356133,OTHER
531.907958984375,206.7090301513672,76.568801,38.12212504836309,OTHER
532.2057495117188,206.18276977539065,76.578868,60.064844420973024,OTHER
529.9134521484375,210.1965179443359,76.588893,461.0680732439081,SACCADE
530.5112915039062,209.58201599121097,76.598888,85.77646072919035,OTHER
532.314453125,209.220947265625,76.608873,184.17194727717757,OTHER
532.6154174804688,209.21890258789065,76.61894,29.89682138744474,FIXATION
531.3067016601562,209.7532958984375,76.628964,141.0232543056979,OTHER
529.1887817382812,208.2004241943359,76.638961,262.70012152652885,OTHER
528.2819213867188,207.5973358154297,76.648946,109.07234508212987,OTHER
528.8677978515625,207.78839111328125,76.659012,61.22007902560005,OTHER
530.9713134765625,207.5975341796875,76.669037,210.6889105192169,OTHER
531.4163818359375,206.98468017578125,76.679033,75.77170255653567,OTHER
531.8666381835938,206.89404296875,76.689019,45.99323570415313,OTHER
532.90966796875,205.9284210205078,76.699085,141.2065914228577,OTHER
532.4429931640625,204.3662109375,76.70911,162.6359113304953,OTHER
532.9826049804688,198.19102478027344,76.719106,620.1198491114683,SACCADE
530.78515625,188.49468994140625,76.729091,995.7153301019931,SACCADE
528.2122802734375,186.09146118164065,76.739157,349.7597503899197,SACCADE
525.3611450195312,185.85574340820312,76.749182,285.3728329633518,OTHER
525.20263671875,184.905029296875,76.759179,96.41264663634995,OTHER
526.551025390625,184.80712890625,76.769163,135.41046195683683,OTHER
528.5938720703125,185.076904296875,76.77923,204.68687412039213,OTHER
528.4473266601562,185.4242401123047,76.789255,37.604493500270586,OTHER
